template_id,instance_id,query_group_id,plan_strategy,strategy_tag,n_ops,n_joins_plan,n_sel_plan,n_agg_plan,n_sort_plan,join_typ,access,n_pipe,pipe_max,n_par,par_max,d_0,d_1,d_2,d_3,n_cross,n_push,tier_span,read_total,write_total,inter_max,reduce,cost,cost_ratio_to_best,optimal,plan_template_id,best_strategy_tag,n_terms,n_rel,n_joins_query,n_anti,n_sel_query,n_agg_query,n_group,n_sort_query,depth,size_class_max,n_large,n_small,tier_min,tier_max,input_mb,query_class
Q9_I12_T18,Q9_I12,Q9,"l2, p3, nested_loop, pipelined",18,13,5,1,1,1,0,0,6,6,11,3,89950.0,89950.0,93695.7,0.0,3,3,2,183337.2,90258.5,64090.0,5e-06,212.7416,1.0494,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T21,Q9_I12,Q9,"l2, p3, index_nested_loop",21,13,5,1,1,1,3,1,0,0,11,3,89950.0,89950.0,93580.7,0.0,3,3,2,183213.0,90267.7,64090.0,5e-06,212.7037,1.0492,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T22,Q9_I12,Q9,"l2, p3, index_nested_loop, pipelined",22,13,5,1,1,1,3,1,6,6,11,3,89950.0,89950.0,93571.5,0.0,3,3,2,183213.0,90258.5,64090.0,5e-06,212.7001,1.0492,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T23,Q9_I12,Q9,"l2, p3, sort_merge",23,15,5,1,1,3,2,0,0,0,11,3,89950.0,89950.0,93707.0,0.0,3,3,2,183338.2,90268.7,64090.0,5e-06,212.7472,1.0495,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T24,Q9_I12,Q9,"l2, p3, sort_merge, pipelined",24,15,5,1,1,3,2,0,6,6,11,3,89950.0,89950.0,93697.7,0.0,3,3,2,183338.2,90259.5,64090.0,5e-06,212.7436,1.0494,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T25,Q9_I12,Q9,"l3, serial, nested_loop",25,13,5,1,1,1,0,0,0,0,0,0,89950.0,89950.0,3120.0,90585.0,6,6,3,183337.2,90267.7,64090.0,5e-06,565.7527,2.7908,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T26,Q9_I12,Q9,"l3, serial, nested_loop, pipelined",26,13,5,1,1,1,0,0,6,6,0,0,89950.0,89950.0,3120.0,90575.7,6,6,3,183337.2,90258.5,64090.0,5e-06,565.7507,2.7908,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T29,Q9_I12,Q9,"l3, serial, index_nested_loop",29,13,5,1,1,1,3,1,0,0,0,0,89950.0,89950.0,3120.0,90460.7,6,6,3,183213.0,90267.7,64090.0,5e-06,565.7279,2.7907,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T30,Q9_I12,Q9,"l3, serial, index_nested_loop, pipelined",30,13,5,1,1,1,3,1,6,6,0,0,89950.0,89950.0,3120.0,90451.5,6,6,3,183213.0,90258.5,64090.0,5e-06,565.7258,2.7907,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T31,Q9_I12,Q9,"l3, serial, sort_merge",31,15,5,1,1,3,2,0,0,0,0,0,89950.0,89950.0,3120.0,90587.0,6,6,3,183338.2,90268.7,64090.0,5e-06,565.7531,2.7908,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T32,Q9_I12,Q9,"l3, serial, sort_merge, pipelined",32,15,5,1,1,3,2,0,6,6,0,0,89950.0,89950.0,3120.0,90577.7,6,6,3,183338.2,90259.5,64090.0,5e-06,565.7511,2.7908,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T33,Q9_I12,Q9,"l3, p3, nested_loop",33,13,5,1,1,1,0,0,0,0,3,3,89950.0,89950.0,3120.0,90585.0,6,6,3,183337.2,90267.7,64090.0,5e-06,202.7469,1.0001,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T34,Q9_I12,Q9,"l3, p3, nested_loop, pipelined",34,13,5,1,1,1,0,0,6,6,3,3,89950.0,89950.0,3120.0,90575.7,6,6,3,183337.2,90258.5,64090.0,5e-06,202.7449,1.0001,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T37,Q9_I12,Q9,"l3, p3, index_nested_loop",37,13,5,1,1,1,3,1,0,0,3,3,89950.0,89950.0,3120.0,90460.7,6,6,3,183213.0,90267.7,64090.0,5e-06,202.7221,1.0,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T38,Q9_I12,Q9,"l3, p3, index_nested_loop, pipelined",38,13,5,1,1,1,3,1,6,6,3,3,89950.0,89950.0,3120.0,90451.5,6,6,3,183213.0,90258.5,64090.0,5e-06,202.72,1.0,1,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T39,Q9_I12,Q9,"l3, p3, sort_merge",39,15,5,1,1,3,2,0,0,0,3,3,89950.0,89950.0,3120.0,90587.0,6,6,3,183338.2,90268.7,64090.0,5e-06,202.7474,1.0001,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q9_I12_T40,Q9_I12,Q9,"l3, p3, sort_merge, pipelined",40,15,5,1,1,3,2,0,6,6,3,3,89950.0,89950.0,3120.0,90577.7,6,6,3,183338.2,90259.5,64090.0,5e-06,202.7453,1.0001,0,Q9_I12_T38,38,1,6,5,0,1,1,2,2,2,large,4,2,0,2,93070.0,"derived table, six-way join, group, sort"
Q10_I12_T01,Q10_I12,Q10,"home, serial, nested_loop",1,9,3,2,1,1,0,0,0,0,0,0,114712.6,0.0,5140.0,0.0,0,0,2,100691.1,19161.6,16022.5,6e-06,486.2502,4.4174,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T03,Q10_I12,Q10,"home, serial, index_nested_loop",3,9,3,2,1,1,3,1,0,0,0,0,101320.6,0.0,5140.0,0.0,0,0,2,87299.0,19161.6,16022.5,6e-06,430.45,3.9105,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T04,Q10_I12,Q10,"home, serial, sort_merge",4,11,3,2,1,3,2,0,0,0,0,0,114712.6,2.0,5140.0,0.0,0,0,2,100692.1,19162.6,16022.5,6e-06,486.254,4.4174,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T05,Q10_I12,Q10,"home, p3, nested_loop",5,9,3,2,1,1,0,0,0,0,7,3,114712.6,0.0,5140.0,0.0,0,0,2,100691.1,19161.6,16022.5,6e-06,162.0905,1.4725,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T07,Q10_I12,Q10,"home, p3, index_nested_loop",7,9,3,2,1,1,3,1,0,0,7,3,101320.6,0.0,5140.0,0.0,0,0,2,87299.0,19161.6,16022.5,6e-06,143.4904,1.3036,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T08,Q10_I12,Q10,"home, p3, sort_merge",8,11,3,2,1,3,2,0,0,0,7,3,114712.6,2.0,5140.0,0.0,0,0,2,100692.1,19162.6,16022.5,6e-06,162.0942,1.4726,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T09,Q10_I12,Q10,"l2, serial, nested_loop",9,9,3,2,1,1,0,0,0,0,0,0,78960.0,16022.5,24870.1,0.0,2,2,2,100691.1,19161.6,16022.5,6e-06,384.2665,3.4909,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T10,Q10_I12,Q10,"l2, serial, nested_loop, pipelined",10,9,3,2,1,1,0,0,4,4,0,0,78960.0,16022.5,24866.6,0.0,2,2,2,100691.1,19158.1,16022.5,6e-06,384.2628,3.4909,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T13,Q10_I12,Q10,"l2, serial, index_nested_loop",13,9,3,2,1,1,3,1,0,0,0,0,66124.2,16022.5,24313.9,0.0,2,2,2,87299.0,19161.6,16022.5,6e-06,330.2278,3.0,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T14,Q10_I12,Q10,"l2, serial, index_nested_loop, pipelined",14,9,3,2,1,1,3,1,4,4,0,0,66124.2,16022.5,24310.4,0.0,2,2,2,87299.0,19158.1,16022.5,6e-06,330.2241,3.0,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T15,Q10_I12,Q10,"l2, serial, sort_merge",15,11,3,2,1,3,2,0,0,0,0,0,78960.0,16022.5,24872.1,0.0,2,2,2,100692.1,19162.6,16022.5,6e-06,384.2685,3.4909,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T16,Q10_I12,Q10,"l2, serial, sort_merge, pipelined",16,11,3,2,1,3,2,0,4,4,0,0,78960.0,16022.5,24868.6,0.0,2,2,2,100692.1,19159.1,16022.5,6e-06,384.2648,3.4909,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T17,Q10_I12,Q10,"l2, p3, nested_loop",17,9,3,2,1,1,0,0,0,0,7,3,78960.0,16022.5,24870.1,0.0,2,2,2,100691.1,19161.6,16022.5,6e-06,128.0905,1.1637,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T18,Q10_I12,Q10,"l2, p3, nested_loop, pipelined",18,9,3,2,1,1,0,0,4,4,7,3,78960.0,16022.5,24866.6,0.0,2,2,2,100691.1,19158.1,16022.5,6e-06,128.0889,1.1636,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T21,Q10_I12,Q10,"l2, p3, index_nested_loop",21,9,3,2,1,1,3,1,0,0,7,3,66124.2,16022.5,24313.9,0.0,2,2,2,87299.0,19161.6,16022.5,6e-06,110.0776,1.0,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T22,Q10_I12,Q10,"l2, p3, index_nested_loop, pipelined",22,9,3,2,1,1,3,1,4,4,7,3,66124.2,16022.5,24310.4,0.0,2,2,2,87299.0,19158.1,16022.5,6e-06,110.076,1.0,1,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T23,Q10_I12,Q10,"l2, p3, sort_merge",23,11,3,2,1,3,2,0,0,0,7,3,78960.0,16022.5,24872.1,0.0,2,2,2,100692.1,19162.6,16022.5,6e-06,128.0926,1.1637,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T24,Q10_I12,Q10,"l2, p3, sort_merge, pipelined",24,11,3,2,1,3,2,0,4,4,7,3,78960.0,16022.5,24868.6,0.0,2,2,2,100692.1,19159.1,16022.5,6e-06,128.091,1.1637,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T25,Q10_I12,Q10,"l3, serial, nested_loop",25,9,3,2,1,1,0,0,0,0,0,0,78960.0,16022.5,5130.0,19740.1,3,3,3,100691.1,19161.6,16022.5,6e-06,368.4568,3.3473,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T26,Q10_I12,Q10,"l3, serial, nested_loop, pipelined",26,9,3,2,1,1,0,0,4,4,0,0,78960.0,16022.5,5130.0,19736.6,3,3,3,100691.1,19158.1,16022.5,6e-06,368.456,3.3473,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T29,Q10_I12,Q10,"l3, serial, index_nested_loop",29,9,3,2,1,1,3,1,0,0,0,0,66124.2,16022.5,5130.0,19183.9,3,3,3,87299.0,19161.6,16022.5,6e-06,314.8631,2.8604,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T30,Q10_I12,Q10,"l3, serial, index_nested_loop, pipelined",30,9,3,2,1,1,3,1,4,4,0,0,66124.2,16022.5,5130.0,19180.4,3,3,3,87299.0,19158.1,16022.5,6e-06,314.8623,2.8604,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T31,Q10_I12,Q10,"l3, serial, sort_merge",31,11,3,2,1,3,2,0,0,0,0,0,78960.0,16022.5,5130.0,19742.1,3,3,3,100692.1,19162.6,16022.5,6e-06,368.4572,3.3473,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T32,Q10_I12,Q10,"l3, serial, sort_merge, pipelined",32,11,3,2,1,3,2,0,4,4,0,0,78960.0,16022.5,5130.0,19738.6,3,3,3,100692.1,19159.1,16022.5,6e-06,368.4564,3.3473,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T33,Q10_I12,Q10,"l3, p3, nested_loop",33,9,3,2,1,1,0,0,0,0,2,3,78960.0,16022.5,5130.0,19740.1,3,3,3,100691.1,19161.6,16022.5,6e-06,166.7717,1.5151,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T34,Q10_I12,Q10,"l3, p3, nested_loop, pipelined",34,9,3,2,1,1,0,0,4,4,2,3,78960.0,16022.5,5130.0,19736.6,3,3,3,100691.1,19158.1,16022.5,6e-06,166.771,1.5151,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T37,Q10_I12,Q10,"l3, p3, index_nested_loop",37,9,3,2,1,1,3,1,0,0,2,3,66124.2,16022.5,5130.0,19183.9,3,3,3,87299.0,19161.6,16022.5,6e-06,113.1781,1.0282,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T38,Q10_I12,Q10,"l3, p3, index_nested_loop, pipelined",38,9,3,2,1,1,3,1,4,4,2,3,66124.2,16022.5,5130.0,19180.4,3,3,3,87299.0,19158.1,16022.5,6e-06,113.1773,1.0282,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T39,Q10_I12,Q10,"l3, p3, sort_merge",39,11,3,2,1,3,2,0,0,0,2,3,78960.0,16022.5,5130.0,19742.1,3,3,3,100692.1,19162.6,16022.5,6e-06,166.7722,1.5151,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q10_I12_T40,Q10_I12,Q10,"l3, p3, sort_merge, pipelined",40,11,3,2,1,3,2,0,4,4,2,3,78960.0,16022.5,5130.0,19738.6,3,3,3,100692.1,19159.1,16022.5,6e-06,166.7714,1.5151,0,Q10_I12_T22,22,1,4,3,0,2,1,7,1,1,large,3,1,0,2,81530.0,"four-way join, wide grouping, sort, limit"
Q11_I12_T01,Q11_I12,Q11,"home, serial, nested_loop",1,10,2,4,1,1,0,0,0,0,0,0,43960.0,0.0,11648.5,0.0,0,0,2,33458.5,22150.0,10990.0,4.5e-05,198.806,4.2506,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T03,Q11_I12,Q11,"home, serial, index_nested_loop",3,10,2,4,1,1,3,1,0,0,0,0,43960.0,0.0,11412.7,0.0,0,0,2,33222.7,22150.0,10990.0,4.5e-05,198.5702,4.2455,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T04,Q11_I12,Q11,"home, serial, sort_merge",4,12,2,4,1,3,2,0,0,0,0,0,43960.0,2.0,11648.5,0.0,0,0,2,33459.5,22151.0,10990.0,4.5e-05,198.8097,4.2507,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T05,Q11_I12,Q11,"home, p3, nested_loop",5,10,2,4,1,1,0,0,0,0,8,3,43960.0,0.0,11648.5,0.0,0,0,2,33458.5,22150.0,10990.0,4.5e-05,66.2704,1.4169,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T07,Q11_I12,Q11,"home, p3, index_nested_loop",7,10,2,4,1,1,3,1,0,0,8,3,43960.0,0.0,11412.7,0.0,0,0,2,33222.7,22150.0,10990.0,4.5e-05,66.1918,1.4152,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T08,Q11_I12,Q11,"home, p3, sort_merge",8,12,2,4,1,3,2,0,0,0,8,3,43960.0,2.0,11648.5,0.0,0,0,2,33459.5,22151.0,10990.0,4.5e-05,66.2741,1.417,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T09,Q11_I12,Q11,"l2, serial, nested_loop",9,10,2,4,1,1,0,0,0,0,0,0,21980.0,21980.0,11648.5,0.0,2,2,2,33458.5,22150.0,10990.0,4.5e-05,144.7124,3.094,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T10,Q11_I12,Q11,"l2, serial, nested_loop, pipelined",10,10,2,4,1,1,0,0,3,3,0,0,21980.0,21980.0,11630.5,0.0,2,2,2,33458.5,22132.0,10990.0,4.5e-05,144.6935,3.0936,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T13,Q11_I12,Q11,"l2, serial, index_nested_loop",13,10,2,4,1,1,3,1,0,0,0,0,21980.0,21980.0,11412.7,0.0,2,2,2,33222.7,22150.0,10990.0,4.5e-05,144.4767,3.089,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T14,Q11_I12,Q11,"l2, serial, index_nested_loop, pipelined",14,10,2,4,1,1,3,1,3,3,0,0,21980.0,21980.0,11394.7,0.0,2,2,2,33222.7,22132.0,10990.0,4.5e-05,144.4578,3.0886,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T15,Q11_I12,Q11,"l2, serial, sort_merge",15,12,2,4,1,3,2,0,0,0,0,0,21980.0,21980.0,11650.5,0.0,2,2,2,33459.5,22151.0,10990.0,4.5e-05,144.7145,3.0941,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T16,Q11_I12,Q11,"l2, serial, sort_merge, pipelined",16,12,2,4,1,3,2,0,3,3,0,0,21980.0,21980.0,11632.5,0.0,2,2,2,33459.5,22133.0,10990.0,4.5e-05,144.6956,3.0937,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T17,Q11_I12,Q11,"l2, p3, nested_loop",17,10,2,4,1,1,0,0,0,0,8,3,21980.0,21980.0,11648.5,0.0,2,2,2,33458.5,22150.0,10990.0,4.5e-05,48.2392,1.0314,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T18,Q11_I12,Q11,"l2, p3, nested_loop, pipelined",18,10,2,4,1,1,0,0,3,3,8,3,21980.0,21980.0,11630.5,0.0,2,2,2,33458.5,22132.0,10990.0,4.5e-05,48.2325,1.0312,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T21,Q11_I12,Q11,"l2, p3, index_nested_loop",21,10,2,4,1,1,3,1,0,0,8,3,21980.0,21980.0,11412.7,0.0,2,2,2,33222.7,22150.0,10990.0,4.5e-05,48.1606,1.0297,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T22,Q11_I12,Q11,"l2, p3, index_nested_loop, pipelined",22,10,2,4,1,1,3,1,3,3,8,3,21980.0,21980.0,11394.7,0.0,2,2,2,33222.7,22132.0,10990.0,4.5e-05,48.1539,1.0296,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T23,Q11_I12,Q11,"l2, p3, sort_merge",23,12,2,4,1,3,2,0,0,0,8,3,21980.0,21980.0,11650.5,0.0,2,2,2,33459.5,22151.0,10990.0,4.5e-05,48.2412,1.0314,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T24,Q11_I12,Q11,"l2, p3, sort_merge, pipelined",24,12,2,4,1,3,2,0,3,3,8,3,21980.0,21980.0,11632.5,0.0,2,2,2,33459.5,22133.0,10990.0,4.5e-05,48.2346,1.0313,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T25,Q11_I12,Q11,"l3, serial, nested_loop",25,10,2,4,1,1,0,0,0,0,0,0,21980.0,21980.0,320.0,11328.5,6,6,3,33458.5,22150.0,10990.0,4.5e-05,135.6445,2.9002,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T26,Q11_I12,Q11,"l3, serial, nested_loop, pipelined",26,10,2,4,1,1,0,0,3,3,0,0,21980.0,21980.0,320.0,11310.5,6,6,3,33458.5,22132.0,10990.0,4.5e-05,135.6405,2.9001,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T29,Q11_I12,Q11,"l3, serial, index_nested_loop",29,10,2,4,1,1,3,1,0,0,0,0,21980.0,21980.0,171.8,11240.9,6,6,3,33222.7,22150.0,10990.0,4.5e-05,135.4788,2.8966,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T30,Q11_I12,Q11,"l3, serial, index_nested_loop, pipelined",30,10,2,4,1,1,3,1,3,3,0,0,21980.0,21980.0,171.8,11222.9,6,6,3,33222.7,22132.0,10990.0,4.5e-05,135.4748,2.8965,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T31,Q11_I12,Q11,"l3, serial, sort_merge",31,12,2,4,1,3,2,0,0,0,0,0,21980.0,21980.0,320.0,11330.5,6,6,3,33459.5,22151.0,10990.0,4.5e-05,135.6449,2.9002,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T32,Q11_I12,Q11,"l3, serial, sort_merge, pipelined",32,12,2,4,1,3,2,0,3,3,0,0,21980.0,21980.0,320.0,11312.5,6,6,3,33459.5,22133.0,10990.0,4.5e-05,135.6409,2.9001,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T33,Q11_I12,Q11,"l3, p3, nested_loop",33,10,2,4,1,1,0,0,0,0,2,3,21980.0,21980.0,320.0,11328.5,6,6,3,33458.5,22150.0,10990.0,4.5e-05,46.9411,1.0036,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T34,Q11_I12,Q11,"l3, p3, nested_loop, pipelined",34,10,2,4,1,1,0,0,3,3,2,3,21980.0,21980.0,320.0,11310.5,6,6,3,33458.5,22132.0,10990.0,4.5e-05,46.9372,1.0035,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T37,Q11_I12,Q11,"l3, p3, index_nested_loop",37,10,2,4,1,1,3,1,0,0,2,3,21980.0,21980.0,171.8,11240.9,6,6,3,33222.7,22150.0,10990.0,4.5e-05,46.7754,1.0001,0,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
Q11_I12_T38,Q11_I12,Q11,"l3, p3, index_nested_loop, pipelined",38,10,2,4,1,1,3,1,3,3,2,3,21980.0,21980.0,171.8,11222.9,6,6,3,33222.7,22132.0,10990.0,4.5e-05,46.7714,1.0,1,Q11_I12_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,2,11150.0,three-way join with HAVING against a scalar subquery
